id,temple_code,temple_name,temple_type,sect,registration_type,established_date,has_visung,visung_date,status_date,subdistrict,district,province,postal_code,phone,fax,email,website,village,house_no,moo,soi,road,note,province_id,district_id,subdistrict_id,order_no,created_at,updated_at
27386,2600601001,มหาโพธิใต้,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-01-07,ได้รับ,2549-03-31,,มหาโพธิ,เก้าเลี้ยว,นครสวรรค์,60230,,,,,,,3,,,,,,,,,
27387,3620112003,มหาโพธิมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,2515-01-10,ได้รับ,2522-09-06,//,นิคมทุ่งโพธิ์ทะเล,เมืองกำแพงเพชร,กำแพงเพชร,62000,,,,,,,2,,,,,,,,,
27388,63470030001,มหาโพธิสัตว์อนัมนิกายาราม,วัดราษฎร์,อนัมนิกาย,ตั้งวัด,2563-06-16,ไม่ได้รับ,-,//,ท่าเคย,สวนผึ้ง,ราชบุรี,70180,,,,,ชัฏป่าหวาย,,1,,,,,,,,,
27389,2600601002,มหาโพธิเหนือ,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-06-27,ได้รับ,2540-02-03,,มหาโพธิ,เก้าเลี้ยว,นครสวรรค์,60230,,,,,,,5,,,,,,,,,
27390,4460105002,มหามัจฉาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-07-20,ได้รับ,2549-01-12,,ลำคลอง,เมืองกาฬสินธุ์,กาฬสินธุ์,46000,,,,,,,5,,,,,,,,,
27391,5950101005,มหายานกาญจนมาสราษฎร์บำรุง,วัดราษฎร์,อนัมนิกาย,ตั้งวัด,2540-04-18,ไม่ได้รับ,-,,สะเตง,เมืองยะลา,ยะลา,95000,,,,,,,6,,,,,,,,,
27392,2140104008,มหาโลก,วัดราษฎร์,มหานิกาย,ตั้งวัด,1905-07-07,ได้รับ,1905-07-18,,หัวรอ,พระนครศรีอยุธยา,พระนครศรีอยุธยา,13000,,,,,,,3,,,,,,,,,
27393,2190608002,มหาโลก(ลานคา),วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-07-21,ได้รับ,1906-07-26,//,บ้านครัว,บ้านหมอ,สระบุรี,18270,,,,,ลานคา,,6,,,,,,,,,
27394,2110407001,มหาวงษ์,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-06-16,ได้รับ,2491-02-13,//,สำโรงใต้,พระประแดง,สมุทรปราการ,10130,,,,,,,16,,,,,,,,,
27395,2110103001,มหาวงษ์,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-07-27,ได้รับ,2508-10-08,,บางเมือง,เมืองสมุทรปราการ,สมุทรปราการ,10270,,,,,,,3,,,,,,,,,
27396,3500510004,มหาวนาภิมุข,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-08-31,ไม่ได้รับ,-,,ตลาดใหญ่,ดอยสะเก็ด,เชียงใหม่,50220,,,,,,,4,,,,,,,,,
27397,2660803001,มหาวนาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-05,ไม่ได้รับ,-,,เขาเจ็ดลูก,ทับคล้อ,พิจิตร,66230,,,,,,,5,,,,,,,,,
27398,4490113002,มหาวนาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-01,ไม่ได้รับ,-,,กุดแข้,เมืองมุกดาหาร,มุกดาหาร,49000,,,,,,,4,,,,,,,,,
27399,4410606013,มหาวนาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,2558-09-29,ไม่ได้รับ,-,,สะแบง,หนองหาน,อุดรธานี,41130,,,,,,,8,,,,,,,,,
27400,4340101002,มหาวนาราม,พระอารามหลวง,มหานิกาย,ตั้งวัด,1906-05-10,ได้รับ,1906-11-18,//,ในเมือง,เมืองอุบลราชธานี,อุบลราชธานี,34000,,,,,,,,,,,,,,,,
27401,4450708020,มหาวโนทยาน,วัดราษฎร์,ธรรมยุต,ตั้งวัด,2557-12-23,ได้รับ,2559-03-01,,โพธิ์ศรีสว่าง,โพนทอง,ร้อยเอ็ด,45110,,,,,,,13,,,,,,,,,
27402,4401402003,มหาวัน,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-30,ไม่ได้รับ,-,,ก้านเหลือง,แวงน้อย,ขอนแก่น,40230,,,,,,,5,,,,,,,,,
27403,3500105012,มหาวัน,วัดราษฎร์,มหานิกาย,ตั้งวัด,1905-09-08,ไม่ได้รับ,-,,ช้างคลาน,เมืองเชียงใหม่,เชียงใหม่,50100,,,,,,,,,,,,,,,,
27404,3502203006,มหาวัน,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-03-21,ได้รับ,1906-11-14,,ทุ่งรวงทอง,แม่วาง,เชียงใหม่,50360,,,,,,,7,,,,,,,,,
27405,4430603002,มหาวัน,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-27,ไม่ได้รับ,-,,ศรีชมภู,โซ่พิสัย,บึงกาฬ,38170,,,,,,,2,,,,,,,,,
27406,3510101001,มหาวัน,วัดราษฎร์,มหานิกาย,ตั้งวัด,1903-04-14,ได้รับ,1906-09-02,,ในเมือง,เมืองลำพูน,ลำพูน,51000,,,,,,,3,,,,,,,,,
27407,3630806002,มหาวันวิเวก,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-18,ได้รับ,2523-11-05,,แม่กลอง,อุ้มผาง,ตาก,63170,,,,,,,1,,,,,,,,,
27408,4400702006,มหาวันวิหาร,วัดราษฎร์,ธรรมยุต,ตั้งวัด,1906-11-06,ได้รับ,1906-11-06,,วังชัย,น้ำพอง,ขอนแก่น,40140,,,,,,,4,,,,,,,,,
27409,4440910022,มหาเวตคาม,วัดราษฎร์,มหานิกาย,ตั้งวัด,2556-10-31,ไม่ได้รับ,-,,บ้านหวาย,วาปีปทุม,มหาสารคาม,44120,,,,,,,4,,,,,,,,,
27410,4470402008,มหาสมณกิจภาวนา,วัดราษฎร์,มหานิกาย,ตั้งวัด,2518-01-15,ไม่ได้รับ,-,,วังยาง,พรรณานิคม,สกลนคร,47130,,,,,,,7,,,,,,,,,
27411,2760102008,มหาสมณาราม,พระอารามหลวง,ธรรมยุต,ตั้งวัด,1906-07-13,ได้รับ,1906-07-30,//,คลองกระแซง,เมืองเพชรบุรี,เพชรบุรี,76000,,,,,,,,,,,,,,,,
27412,2730603002,มหาสวัสดิ์นาคพุฒาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,2540-04-10,ได้รับ,2542-04-06,,หอมเกร็ด,สามพราน,นครปฐม,73110,,,,,,,2,,,,,,,,,
27413,2160618001,มหาสอน,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-08-26,ได้รับ,2509-11-04,,มหาสอน,บ้านหมี่,ลพบุรี,15110,,,,,,,5,,,,,,,,,
27414,4300603008,มหาอิสิวนาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,2545-05-02,ไม่ได้รับ,-,,ทองหลาง,จักราช,นครราชสีมา,30230,,,,,,,8,,,,,,,,,
27415,5941011001,มหิงษ์สุวรรณนิมิต,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-25,ได้รับ,2502-08-25,,กอลำ,ยะรัง,ปัตตานี,94160,,,,,,,5,,,,,,,,,
27416,2130710004,มหิงษาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,2541-06-17,ไม่ได้รับ,-,,บางกระบือ,สามโคก,ปทุมธานี,12160,,,,,,,2,,,,,,,,,
27417,5940407001,มหิงษาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1905-12-13,ได้รับ,1906-09-03,,คอกกระบือ,ปะนาเระ,ปัตตานี,94130,,,,,,,1,,,,,,,,,
27418,4451105003,มหิงษาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-06-15,ได้รับ,2568-03-25,//,เมืองทุ่ง,สุวรรณภูมิ,ร้อยเอ็ด,45130,,,,,,,7,,,,,,,,,
27419,3502101001,มหิงสาวาส,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-25,ได้รับ,1906-11-16,,ปงตำ,ไชยปราการ,เชียงใหม่,50320,,,,,,,3,,,,,,,,,
27420,5801205001,มหิสสราราม,วัดราษฎร์,ธรรมยุต,ตั้งวัด,1906-06-11,ได้รับ,1906-11-17,,คลองกระบือ,ปากพนัง,นครศรีธรรมราช,80140,,,,,,,10,,,,,,,,,
27421,62146010002,มหิสสว่างอารมณ์,วัดราษฎร์,มหานิกาย,วัดเก่าตกสำรวจ,1906-09-28,ไม่ได้รับ,-,//,หนองกุง,เมืองกาฬสินธุ์,กาฬสินธุ์,46000,,,,,นาคอกควาย,,1,,,,,,,,,
27422,2140302003,มเหยงค์,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-05-03,ได้รับ,1906-05-08,//,ท่าช้าง,นครหลวง,พระนครศรีอยุธยา,13260,,,,,ไผ่หนอง,,7,,,,,,,,,
27423,5800103005,มเหยงคณ์,วัดราษฎร์,ธรรมยุต,ตั้งวัด,1906-09-05,ได้รับ,2560-09-01,,คลัง,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80000,,,,,,,,,,,,,,,,
27424,2140113005,มเหยงคณ์,วัดราษฎร์,มหานิกาย,ตั้งวัด,2544-12-03,ได้รับ,2564-02-10,//,หันตรา,พระนครศรีอยุธยา,พระนครศรีอยุธยา,13000,,,,,,,2,,,,,,,,,
27425,2720104006,มเหยงคณ์,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-03,ได้รับ,1906-10-12,,ท่าระหัด,เมืองสุพรรณบุรี,สุพรรณบุรี,72000,,,,,,,1,,,,,,,,,
27426,4480113003,มเหศรสุภาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-05-18,ได้รับ,1906-07-27,,ดงขวาง,เมืองนครพนม,นครพนม,48000,,,,,,,5,,,,,,,,,
27427,67163070001,มอเกอไทย,วัดราษฎร์,มหานิกาย,ตั้งวัด,2567-06-26,ไม่ได้รับ,-,//,วาเล่ย์,พบพระ,ตาก,63160,,,,,มอเกอไทย,,1,,,,,,,,,
27428,4302009005,มอจะบก,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-15,ได้รับ,2541-01-17,,มิตรภาพ,สีคิ้ว,นครราชสีมา,30140,,,,,,,6,,,,,,,,,
27429,3620902002,มอเจริญ,วัดราษฎร์,มหานิกาย,ตั้งวัด,2547-06-16,ไม่ได้รับ,-,,หินดาต,ปางศิลาทอง,กำแพงเพชร,62120,,,,,,,2,,,,,,,,,
27430,3620104014,มอเจริญ,วัดราษฎร์,มหานิกาย,ตั้งวัด,2553-07-28,ไม่ได้รับ,-,,นาบ่อคำ,เมืองกำแพงเพชร,กำแพงเพชร,62000,,,,,,,13,,,,,,,,,
27431,2711103004,มอเจริญธรรม,วัดราษฎร์,มหานิกาย,ตั้งวัด,2527-06-29,ไม่ได้รับ,-,,จรเข้เผือก,ด่านมะขามเตี้ย,กาญจนบุรี,71260,,,,,,,11,,,,,,,,,
27432,2601303011,มอช้างงาม,วัดราษฎร์,มหานิกาย,ตั้งวัด,2550-04-20,ไม่ได้รับ,-,//,แม่เล่ย์,แม่วงก์,นครสวรรค์,60150,,,,,,,21,,,,,,,,,
27433,4302005009,มอดินแดง,วัดราษฎร์,มหานิกาย,ตั้งวัด,2553-07-28,ไม่ได้รับ,-,,หนองหญ้าขาว,สีคิ้ว,นครราชสีมา,30140,,,,,,,6,,,,,,,,,
27434,2670603004,มอดินแดง,วัดราษฎร์,มหานิกาย,ตั้งวัด,2521-12-14,ไม่ได้รับ,-,,คลองกระจัง,ศรีเทพ,เพชรบูรณ์,67170,,,,,,,3,,,,,,,,,
27435,4410105005,มอดินแดง,วัดราษฎร์,ธรรมยุต,ตั้งวัด,2546-04-18,ไม่ได้รับ,-,,บ้านตาด,เมืองอุดรธานี,อุดรธานี,41000,,,,,,,9,,,,,,,,,
27436,4302108007,มอตะเคียน,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-19,ไม่ได้รับ,-,,โป่งตาลอง,ปากช่อง,นครราชสีมา,30130,,,,,,,8,,,,,,,,,
27437,4302111011,มอทรายทอง,วัดราษฎร์,มหานิกาย,ตั้งวัด,2553-05-31,ไม่ได้รับ,-,,วังไทร,ปากช่อง,นครราชสีมา,30130,,,,,,,10,,,,,,,,,
27438,3520116001,ม่อนกระทิง,วัดราษฎร์,มหานิกาย,ตั้งวัด,1905-06-22,ได้รับ,1906-05-22,//,บ่อแฮ้ว,เมืองลำปาง,ลำปาง,52100,,,,,,,6,,,,,,,,,
27439,3520601009,ม่อนกัญญาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,2558-03-09,ไม่ได้รับ,-,,แจ้ห่ม,แจ้ห่ม,ลำปาง,52120,,,,,,,10,,,,,,,,,
27440,3640505005,ม่อนแก้ว,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-05,ได้รับ,2532-08-08,,บ้านตึก,ศรีสัชนาลัย,สุโขทัย,64130,,,,,,,1,,,,,,,,,
27441,3521203013,ม่อนไก่แจ้,วัดราษฎร์,ธรรมยุต,ตั้งวัด,2560-12-08,ไม่ได้รับ,-,,เมืองยาว,ห้างฉัตร,ลำปาง,52190,,,,,,,8,,,,,,,,,
27442,3520703009,ม่อนเขาแก้ว,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-06,ได้รับ,2564-09-14,//,วังใต้,วังเหนือ,ลำปาง,52140,,,,,วังโป่ง,123,2,,,,,,,,,
27443,3520111009,ม่อนคีรีชัย,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-02,ได้รับ,1906-10-08,,พิชัย,เมืองลำปาง,ลำปาง,52000,,,,,,,1,,,,,,,,,
27444,3520204005,ม่อนคีรีไชยแม่เมาะ,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-02,ได้รับ,2536-07-13,,แม่เมาะ,แม่เมาะ,ลำปาง,52220,,,,,,,4,,,,,,,,,
27445,3520113011,ม่อนจำศีล,วัดราษฎร์,ธรรมยุต,ตั้งวัด,2560-12-08,ไม่ได้รับ,-,,บ้านเอื้อม,เมืองลำปาง,ลำปาง,52100,,,,,,,1,,,,,,,,,
27446,3520105004,ม่อนจำศีล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-08-20,ได้รับ,1906-10-27,,พระบาท,เมืองลำปาง,ลำปาง,52000,,,,,,,1,,,,,,,,,
27447,3640904008,ม่อนจำศีล,วัดราษฎร์,มหานิกาย,ตั้งวัด,2530-01-30,ได้รับ,2559-05-10,,กลางดง,ทุ่งเสลี่ยม,สุโขทัย,64150,,,,,,,2,,,,,,,,,
27448,3520307007,ม่อนเจดีย์ไชย,วัดราษฎร์,มหานิกาย,ตั้งวัด,2519-11-26,ได้รับ,2554-11-07,,นาแส่ง,เกาะคา,ลำปาง,52130,,,,,,,5,,,,,,,,,
27449,3520603004,ม่อนเจริญธรรม,วัดราษฎร์,มหานิกาย,ตั้งวัด,2521-09-04,ได้รับ,1906-11-26,,ปงดอน,แจ้ห่ม,ลำปาง,52120,,,,,,,2,,,,,,,,,
27450,3520502001,ม่อนทรายนอน,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-07-13,ได้รับ,2553-08-09,,หลวงใต้,งาว,ลำปาง,52110,,,,,,,,,,,,,,,,
